id,rdfs_label,name,b_type,b_iri
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
HGNC:1764,CDH5,CDH5 (CD144),gene,http://identifiers.org/hgnc/1764
HGNC:8823,PECAM1,PECAM1 (CD31),gene,http://identifiers.org/hgnc/8823
HGNC:11724,TEK,TEK (TIE2),gene,http://identifiers.org/hgnc/11724
HGNC:11809,TIE1,TIE1,gene,http://identifiers.org/hgnc/11809
HGNC:21411,AIFM2,AIFM2 (FSP1),gene,http://identifiers.org/hgnc/21411
HGNC:2731,DDR2,DDR2,gene,http://identifiers.org/hgnc/2731
HGNC:130,ACTA2,ACTA2,gene,http://identifiers.org/hgnc/130
HGNC:2155,CNN1,CNN1,gene,http://identifiers.org/hgnc/2155
HGNC:16067,MYOCD,MYOCD,gene,http://identifiers.org/hgnc/16067
HGNC:11553,TAGLN,TAGLN (SM22),gene,http://identifiers.org/hgnc/11553
